54.197.16.86 - - [19/Oct/2023:01:52:37 -0700] "GET / HTTP/1.1" 200 13143 "-" "Mozilla/5.0 (compatible; startmebot/1.0; +https://start.me/bot)" 
107.20.105.74 - - [19/Oct/2023:22:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
114.119.146.19 - - [19/Oct/2023:22:37:58 -0700] "GET /self.logs/error.log.2019-08-09 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.133.234 - - [19/Oct/2023:22:38:45 -0700] "GET /self.logs/error.log.2020-11-19 HTTP/1.1" 200 351 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
99.174.173.200 - - [19/Oct/2023:22:38:52 -0700] "HEAD /apple-touch-icon.png HTTP/1.1" 404 309 "-" "-" 
99.174.173.200 - - [19/Oct/2023:22:38:52 -0700] "HEAD /manifest.json HTTP/1.1" 404 231 "-" "-" 
99.174.173.200 - - [19/Oct/2023:22:38:52 -0700] "GET / HTTP/1.1" 200 49089 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x" 
99.174.173.200 - - [19/Oct/2023:22:38:52 -0700] "GET / HTTP/1.1" 200 49055 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x" 
99.174.173.200 - - [19/Oct/2023:22:38:52 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 635 "-" "-" 
114.119.142.243 - - [19/Oct/2023:22:41:53 -0700] "GET /self.logs/error.log.2020-03-15 HTTP/1.1" 200 1349 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
46.232.121.139 - - [19/Oct/2023:22:43:37 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 200 3512760 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.46" 
103.131.71.203 - - [19/Oct/2023:22:46:10 -0700] "GET /robots.txt HTTP/1.1" 301 458 "-" "Mozilla/5.0 (compatible; coccocbot-image/1.0; +http://help.coccoc.com/searchengine)" 
103.131.71.203 - - [19/Oct/2023:22:46:13 -0700] "GET /robots.txt HTTP/1.1" 200 340 "-" "Mozilla/5.0 (compatible; coccocbot-image/1.0; +http://help.coccoc.com/searchengine)" 
107.20.105.74 - - [19/Oct/2023:22:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:22:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
125.124.133.75 - - [19/Oct/2023:22:46:49 -0700] "HEAD / HTTP/1.1" 200 381 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128" 
125.124.133.75 - - [19/Oct/2023:22:46:49 -0700] "HEAD /xxxxfsfsfsfadsafdafdfdaasffasf.txt HTTP/1.1" 404 231 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128" 
125.124.133.75 - - [19/Oct/2023:22:46:49 -0700] "HEAD /robots.txt HTTP/1.1" 200 280 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128" 
202.63.172.209 - - [19/Oct/2023:22:47:33 -0700] "GET /e/DownSys/play/images/top_l.gif HTTP/1.1" 404 328 "http://www.secrepo.com/e/DownSys/play/images/top_l.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
202.63.172.209 - - [19/Oct/2023:22:47:34 -0700] "GET /d/txt/test.txt HTTP/1.1" 404 328 "http://www.secrepo.com/d/txt/test.txt" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
202.63.172.209 - - [19/Oct/2023:22:47:35 -0700] "GET /d/js/acmsd/close_o.gif HTTP/1.1" 404 328 "http://www.secrepo.com/d/js/acmsd/close_o.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
202.63.172.209 - - [19/Oct/2023:22:47:36 -0700] "GET /e/DoInfo/AddInfo.php HTTP/1.1" 404 328 "http://www.secrepo.com/e/DoInfo/AddInfo.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
114.119.140.206 - - [19/Oct/2023:22:48:40 -0700] "GET /Datasets%20Description/HTML_Bro_log_2/?C=N%3BO%3DD HTTP/1.1" 200 832 "http://www.secrepo.com/Datasets%20Description/HTML_Bro_log_2/?C=S%3BO%3DA" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
107.20.105.74 - - [19/Oct/2023:22:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:22:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
141.98.234.117 - - [19/Oct/2023:23:02:34 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 669 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.46" 
38.174.115.167 - - [19/Oct/2023:23:03:42 -0700] "GET /login.php?s=Admin/login HTTP/1.1" 404 328 "-" "python-requests/2.24.0" 
38.174.115.167 - - [19/Oct/2023:23:03:42 -0700] "GET /admin.php HTTP/1.1" 404 328 "-" "python-requests/2.24.0" 
107.20.105.74 - - [19/Oct/2023:23:06:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:06:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:16:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:16:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
117.145.191.22 - - [19/Oct/2023:23:24:48 -0700] "GET /favicon.ico HTTP/1.1" 304 261 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36" 
107.20.105.74 - - [19/Oct/2023:23:26:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:26:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
8.142.165.189 - - [19/Oct/2023:23:50:44 -0700] "HEAD / HTTP/1.1" 301 223 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
8.142.165.189 - - [19/Oct/2023:23:50:45 -0700] "HEAD / HTTP/1.1" 200 425 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
8.142.165.189 - - [19/Oct/2023:23:50:45 -0700] "GET /dist/images/mask/guide/cn/step1.jpg HTTP/1.1" 301 545 "-" "python-requests/2.25.1" 
8.142.165.189 - - [19/Oct/2023:23:50:46 -0700] "GET /dist/images/mask/guide/cn/step1.jpg HTTP/1.1" 404 328 "-" "python-requests/2.25.1" 
8.142.165.189 - - [19/Oct/2023:23:50:47 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
8.142.165.189 - - [19/Oct/2023:23:50:48 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57" 
107.20.105.74 - - [19/Oct/2023:23:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [19/Oct/2023:23:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
49.37.116.124 - - [19/Oct/2023:23:57:15 -0700] "GET / HTTP/1.1" 200 49133 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [19/Oct/2023:23:57:16 -0700] "GET / HTTP/1.1" 200 49055 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [19/Oct/2023:23:57:16 -0700] "GET / HTTP/1.1" 200 49055 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
65.109.145.170 - - [19/Oct/2023:23:58:10 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 375060 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" 
49.37.116.124 - - [19/Oct/2023:23:57:16 -0700] "GET /pe_static/zeus.zip HTTP/1.1" 200 51367144 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [20/Oct/2023:00:01:15 -0700] "GET /pe_static/apt1.zip HTTP/1.1" 200 1983395 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [20/Oct/2023:00:01:27 -0700] "GET /pe_static/op-cleaver.zip HTTP/1.1" 200 710098 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [20/Oct/2023:00:01:31 -0700] "GET /https://hackertarget.com/500k-http-headers/ HTTP/1.1" 404 250 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [20/Oct/2023:00:01:31 -0700] "GET /http://contagiodump.blogspot.com/ HTTP/1.1" 404 250 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
49.37.116.124 - - [20/Oct/2023:00:01:32 -0700] "GET /http://tracker.h3x.eu/about/400 HTTP/1.1" 404 250 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
107.20.105.74 - - [20/Oct/2023:00:06:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:06:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:16:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:16:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:26:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:26:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
123.126.50.90 - - [20/Oct/2023:00:31:00 -0700] "GET / HTTP/1.1" 200 13146 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
107.20.105.74 - - [20/Oct/2023:00:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
120.92.72.99 - - [20/Oct/2023:00:46:08 -0700] "GET / HTTP/1.1" 200 13184 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
107.20.105.74 - - [20/Oct/2023:00:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
45.143.223.62 - - [20/Oct/2023:00:52:16 -0700] "GET / HTTP/1.1" 200 49096 "-" "-" 
27.50.63.53 - - [20/Oct/2023:00:52:18 -0700] "GET /login.php?s=Admin/login HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
104.243.37.70 - - [20/Oct/2023:00:54:47 -0700] "GET /robots.txt HTTP/1.1" 301 439 "https://www.pennyseo.com/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/118.0" 
104.243.37.70 - - [20/Oct/2023:00:54:47 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/118.0" 
107.20.105.74 - - [20/Oct/2023:00:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:00:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:06:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:06:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:16:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:16:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:26:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:26:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
180.97.183.160 - - [20/Oct/2023:01:33:00 -0700] "GET /api.php?op=checkcode&code_len=4&font_size=20&width=130&height=50&font_color=&background= HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
207.46.13.36 - - [20/Oct/2023:01:34:29 -0700] "GET /self.logs/access.log.2018-11-12.gz HTTP/1.1" 301 487 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
114.119.139.207 - - [20/Oct/2023:01:34:56 -0700] "GET /self.logs/error.log.2020-12-11 HTTP/1.1" 200 1382 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.150.90 - - [20/Oct/2023:01:36:26 -0700] "GET /self.logs/error.log.2020-03-30 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
107.20.105.74 - - [20/Oct/2023:01:36:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:36:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
38.174.115.167 - - [20/Oct/2023:01:45:31 -0700] "GET /include/ckeditor/plugins/smiley/images/angel_smile.gif HTTP/1.1" 404 328 "http://www.secrepo.com/include/ckeditor/plugins/smiley/images/angel_smile.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
38.174.115.167 - - [20/Oct/2023:01:45:32 -0700] "GET /plus/ad_js.php HTTP/1.1" 404 328 "http://www.secrepo.com/plus/ad_js.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
38.174.115.167 - - [20/Oct/2023:01:45:33 -0700] "GET /plus/flink_add.php HTTP/1.1" 404 328 "http://www.secrepo.com/plus/flink_add.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
107.20.105.74 - - [20/Oct/2023:01:46:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:46:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
114.119.128.56 - - [20/Oct/2023:01:55:21 -0700] "GET /self.logs/error.log.2020-12-14 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
107.20.105.74 - - [20/Oct/2023:01:56:40 -0700] "HEAD / HTTP/1.1" 301 186 "-" "DreamHost SiteMonitor 1.0" 
107.20.105.74 - - [20/Oct/2023:01:56:40 -0700] "HEAD / HTTP/1.1" 200 359 "http://66.33.221.139" "DreamHost SiteMonitor 1.0" 
114.119.155.94 - - [20/Oct/2023:01:56:42 -0700] "GET /self.logs/error.log.2020-09-23 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
88.9.145.82 - - [20/Oct/2023:01:57:46 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 6607379 "-" "Wget/1.20.3 (linux-gnu)" 
114.119.134.161 - - [20/Oct/2023:01:58:05 -0700] "GET /self.logs/error.log.2020-04-21 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
13.210.70.60 - - [20/Oct/2023:01:59:39 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:40 -0700] "GET / HTTP/1.1" 429 486 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:40 -0700] "GET //wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:40 -0700] "GET //xmlrpc.php?rsd HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:41 -0700] "GET / HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:41 -0700] "GET //blog/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:41 -0700] "GET //web/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:41 -0700] "GET //wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:42 -0700] "GET //website/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:42 -0700] "GET //wp/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:42 -0700] "GET //news/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:42 -0700] "GET //2018/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:42 -0700] "GET //2019/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:43 -0700] "GET //shop/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:43 -0700] "GET //wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:43 -0700] "GET //test/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:43 -0700] "GET //media/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:44 -0700] "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:44 -0700] "GET //site/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:44 -0700] "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
13.210.70.60 - - [20/Oct/2023:01:59:44 -0700] "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.1" 429 485 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" 
43.134.231.202 - - [20/Oct/2023:02:03:02 -0700] "GET /favicon.ico HTTP/1.1" 304 217 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Core/1.94.197.400 QQBrowser/11.7.5287.400" 
52.211.120.103 - - [20/Oct/2023:02:06:36 -0700] "GET / HTTP/1.1" 200 13139 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36" 
52.211.120.103 - - [20/Oct/2023:02:06:37 -0700] "GET /favicon.ico HTTP/1.1" 200 313 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36" 
